condition,trial,feature,mean_absolute_change,mean_clean_absolute_value
noise_black,1,freq__theta__C4-P4,8.709618361822798e-12,8.791808909129793e-10
noise_black,1,freq__alpha__C4-P4,9.547721555721253e-13,4.593905789704594e-11
noise_black,1,freq__beta__C4-P4,1.0189528261725873e-12,4.003255183799567e-11
noise_black,1,freq__gamma__C4-P4,7.611422898826726e-14,3.0285732001848075e-11
noise_black,1,freq__delta__CZ-PZ,3.668565505558218e-10,8.777603369436057e-09
noise_black,1,freq__theta__CZ-PZ,3.331888232548317e-12,8.064763106927861e-10
noise_black,1,freq__alpha__CZ-PZ,1.3887578334351264e-12,5.4668517426802404e-11
noise_black,1,freq__beta__CZ-PZ,4.595811377071952e-13,2.4075513627514215e-11
noise_black,1,freq__gamma__CZ-PZ,9.983412399270924e-14,7.571114787356535e-12
noise_black,1,freq__delta__F3-C3,4.492510192745914e-10,1.1442634922569805e-08
noise_black,1,freq__theta__F3-C3,7.0585110690354334e-12,6.125741051456026e-10
noise_black,1,freq__alpha__F3-C3,9.075733040978897e-13,9.554334046846398e-11
noise_black,1,freq__beta__F3-C3,1.893180263940024e-13,9.935042415273426e-11
noise_black,1,freq__gamma__F3-C3,6.118217657815155e-14,4.692826509532925e-11
noise_black,1,freq__delta__F4-C4,6.540593021156001e-10,1.1549002635587615e-08
noise_black,1,freq__theta__F4-C4,3.1298570961116353e-12,8.722050458312436e-10
noise_black,1,freq__alpha__F4-C4,7.943133142513623e-13,8.050943184072532e-11
noise_black,1,freq__beta__F4-C4,6.921318207801075e-13,5.625548814033367e-11
noise_black,1,freq__gamma__F4-C4,5.831094212878852e-14,5.685940744869695e-11
noise_black,1,freq__delta__F7-T7,6.0750178126105e-10,9.692631813741733e-09
noise_black,1,freq__theta__F7-T7,8.318352832013682e-12,3.704162705505175e-10
noise_black,1,freq__alpha__F7-T7,4.805135183786281e-12,1.0660122899725638e-10
noise_black,1,freq__beta__F7-T7,2.864248875176165e-12,7.335939244742969e-10
noise_black,1,freq__gamma__F7-T7,1.7697383737142826e-12,8.048766073137677e-10
noise_black,1,freq__delta__F8-T8,2.764902023335528e-10,5.607732612381026e-09
noise_black,1,freq__theta__F8-T8,1.625688748886728e-11,6.35393021192758e-10
noise_black,1,freq__alpha__F8-T8,5.818757325346483e-13,1.5909072697986847e-10
noise_black,1,freq__beta__F8-T8,1.6167656632988175e-12,1.083031165801252e-09
noise_black,1,freq__gamma__F8-T8,3.515035093563137e-13,1.4715344109782893e-09
noise_black,1,freq__delta__FP1-F3,5.348956845432933e-10,1.7424539461931788e-08
noise_black,1,freq__theta__FP1-F3,3.7574525363115125e-11,2.37003880927151e-09
noise_black,1,freq__alpha__FP1-F3,7.884288542948452e-13,2.767705740153051e-10
noise_black,1,freq__beta__FP1-F3,2.783014706990931e-12,5.534016882883631e-10
noise_black,1,freq__gamma__FP1-F3,3.8768333060678945e-13,1.7658199115091416e-10
noise_black,1,freq__delta__FP1-F7,5.147693929557534e-10,1.64309525729985e-08
noise_black,1,freq__theta__FP1-F7,3.2404942010204186e-12,2.2917352271039367e-09
noise_black,1,freq__alpha__FP1-F7,7.127610590420566e-12,2.2095740997552328e-10
noise_black,1,freq__beta__FP1-F7,9.430863700535772e-13,3.6494442215664186e-10
noise_black,1,freq__gamma__FP1-F7,1.331277357618126e-13,2.0641797359505247e-10
noise_black,1,freq__delta__FP2-F4,1.2472527283377278e-09,8.551486544217285e-09
noise_black,1,freq__theta__FP2-F4,1.5607909244339033e-11,7.948255072694934e-10
noise_black,1,freq__alpha__FP2-F4,2.3730673030427748e-12,2.1585167443393363e-10
noise_black,1,freq__beta__FP2-F4,3.9866442980282427e-13,3.0818417854999723e-10
noise_black,1,freq__gamma__FP2-F4,2.1924738280029015e-13,1.9086296732359956e-10
noise_black,1,freq__delta__FP2-F8,4.821465738361397e-10,9.021910968789656e-09
noise_black,1,freq__theta__FP2-F8,2.305377348413673e-12,8.104513360180026e-10
noise_black,1,freq__alpha__FP2-F8,1.6948167619962963e-12,1.296996231643761e-10
noise_black,1,freq__beta__FP2-F8,1.3637552231116124e-12,3.5669039380813855e-10
noise_black,1,freq__gamma__FP2-F8,2.7792671820361503e-13,3.7351248493852227e-10
noise_black,1,freq__delta__FT10-T8,4.304275310514269e-11,2.595840232751463e-09
noise_black,1,freq__theta__FT10-T8,1.2519035777608975e-11,3.8246769808772967e-10
noise_black,1,freq__alpha__FT10-T8,2.5949931506507805e-12,1.6644444432419835e-10
noise_black,1,freq__beta__FT10-T8,1.6900269252599072e-13,9.463533601447566e-10
noise_black,1,freq__gamma__FT10-T8,1.5160825240843284e-12,1.4455573337753229e-09
noise_black,1,freq__delta__FT9-FT10,6.94082267125794e-10,9.389056283237744e-09
noise_black,1,freq__theta__FT9-FT10,7.231368976576099e-12,5.994404469129523e-10
noise_black,1,freq__alpha__FT9-FT10,1.961542163399388e-12,8.352636987132736e-11
noise_black,1,freq__beta__FT9-FT10,7.765157402335459e-13,2.41042669235568e-10
noise_black,1,freq__gamma__FT9-FT10,5.024697802144818e-13,1.915400796133703e-10
noise_black,1,freq__delta__FZ-CZ,1.611532175212838e-10,9.352337406023058e-09
noise_black,1,freq__theta__FZ-CZ,5.013027896042999e-11,4.777361251123121e-10
noise_black,1,freq__alpha__FZ-CZ,2.199340184972781e-12,4.58425601994064e-11
noise_black,1,freq__beta__FZ-CZ,4.4144643008062e-12,9.692127616953073e-11
noise_black,1,freq__gamma__FZ-CZ,2.185362182031985e-13,5.3061221720897064e-11
noise_black,1,freq__delta__P3-O1,4.4870894070537126e-10,1.2179261701591454e-08
noise_black,1,freq__theta__P3-O1,4.635164223198529e-11,1.3639296968406004e-09
noise_black,1,freq__alpha__P3-O1,6.55851439494812e-12,3.217091255906967e-10
noise_black,1,freq__beta__P3-O1,7.238855845163736e-13,2.528869806456224e-10
noise_black,1,freq__gamma__P3-O1,4.229837513069991e-13,2.449437285141525e-10
noise_black,1,freq__delta__P4-O2,2.369783512528842e-10,1.0418756682648336e-08
noise_black,1,freq__theta__P4-O2,3.383182949022659e-11,1.5290134276049935e-09
noise_black,1,freq__alpha__P4-O2,2.712606426143575e-12,1.105492977899847e-10
noise_black,1,freq__beta__P4-O2,6.062539520890406e-13,2.7463248234505104e-10
noise_black,1,freq__gamma__P4-O2,1.7487654724339495e-13,2.437277743401976e-10
noise_black,1,freq__delta__P7-O1,2.719255476136031e-10,1.4620387472288906e-08
noise_black,1,freq__theta__P7-O1,1.8732153324100936e-11,1.2001924861535224e-09
noise_black,1,freq__alpha__P7-O1,3.171134603676381e-12,1.831745136639348e-10
noise_black,1,freq__beta__P7-O1,4.471764636741504e-12,9.62550256599326e-10
noise_black,1,freq__gamma__P7-O1,3.448054309856687e-12,1.6775850467402467e-09
noise_black,1,freq__delta__P7-T7,1.366393902809424e-10,5.45985307930716e-09
noise_black,1,freq__theta__P7-T7,2.7589894221947456e-12,5.479422840415221e-10
noise_black,1,freq__alpha__P7-T7,2.1561188684615945e-12,1.8810575045097747e-10
noise_black,1,freq__beta__P7-T7,1.3291549355810806e-12,1.5326871659002441e-09
noise_black,1,freq__gamma__P7-T7,5.912048445055405e-13,2.5656706512093853e-09
noise_black,1,freq__delta__P8-O2,1.6074110123640335e-10,8.515836928302161e-09
noise_black,1,freq__theta__P8-O2,1.7687691428484996e-11,1.4849187902317335e-09
noise_black,1,freq__alpha__P8-O2,1.753289242568271e-12,2.4773939331928946e-10
noise_black,1,freq__beta__P8-O2,8.512353819712218e-13,2.4058067989648573e-09
noise_black,1,freq__gamma__P8-O2,1.0170636600885175e-12,1.7109125860753235e-09
noise_black,1,freq__delta__T7-FT9,5.181456870768938e-10,3.5138226294261005e-09
noise_black,1,freq__theta__T7-FT9,2.215668638503606e-11,2.8419368635185895e-10
noise_black,1,freq__alpha__T7-FT9,1.7343532329022874e-12,1.0579976621637462e-10
noise_black,1,freq__beta__T7-FT9,5.557824289527447e-12,5.598471885557179e-10
noise_black,1,freq__gamma__T7-FT9,3.363488404524225e-13,7.660553801232316e-10
noise_black,1,freq__delta__T7-P7,8.536291821651256e-11,5.4598530793071605e-09
noise_black,1,freq__theta__T7-P7,2.5887599410062294e-11,5.479422840415221e-10
noise_black,1,freq__alpha__T7-P7,6.034098668597725e-12,1.8810575045097753e-10
noise_black,1,freq__beta__T7-P7,1.3373395927141102e-12,1.532687165900244e-09
noise_black,1,freq__gamma__T7-P7,7.384314034358576e-13,2.565670651209385e-09
noise_black,1,freq__delta__T8-P8,6.669654456219185e-10,1.524030569412149e-08
noise_black,1,freq__theta__T8-P8,8.930043474552116e-12,1.3558378764363647e-09
noise_black,1,freq__alpha__T8-P8,3.868751129262291e-12,3.1411958237622276e-10
noise_black,1,freq__beta__T8-P8,2.827234727464892e-12,3.2312804299188557e-09
noise_black,1,freq__gamma__T8-P8,1.723398944378953e-12,2.7547613227147768e-09
noise_black,1,entropy__perm__C3-P3,0.004301018566681136,0.7089603428399605
noise_black,1,entropy__spectral__C3-P3,0.004190048211603875,0.3681093785771038
noise_black,1,entropy__perm__C4-P4,0.009040371329551988,0.6742116701069187
noise_black,1,entropy__spectral__C4-P4,0.002611810122410227,0.3104632074186706
noise_black,1,entropy__perm__CZ-PZ,0.01127109782155239,0.6141763522541963
noise_black,1,entropy__spectral__CZ-PZ,0.003661385313381449,0.32480327062095293
noise_black,1,entropy__perm__F3-C3,0.0029966737922860753,0.6900998383653373
noise_black,1,entropy__spectral__F3-C3,0.0021898231915903343,0.343183959702882
noise_black,1,entropy__perm__F4-C4,0.006087103067781485,0.713909221277965
noise_black,1,entropy__spectral__F4-C4,0.0036641682123592645,0.38473680104034125
noise_black,1,entropy__perm__F7-T7,0.002208992320390679,0.7983913825997542
noise_black,1,entropy__spectral__F7-T7,0.008662447643532634,0.39244173549108974
noise_black,1,entropy__perm__F8-T8,0.00045499348407102014,0.8077461844863743
noise_black,1,entropy__spectral__F8-T8,0.005858250684019239,0.5609911689422971
noise_black,1,entropy__perm__FP1-F3,0.001759201890648654,0.7164593336570184
noise_black,1,entropy__spectral__FP1-F3,0.0008785202849707074,0.4518687066936863
noise_black,1,entropy__perm__FP1-F7,0.005788615961810517,0.7341886782412705
noise_black,1,entropy__spectral__FP1-F7,0.0036927171222536637,0.41161889467173063
noise_black,1,entropy__perm__FP2-F4,0.0023818367474343627,0.7363307151552979
noise_black,1,entropy__spectral__FP2-F4,0.0058922579918181395,0.4388425324623515
noise_black,1,entropy__perm__FP2-F8,0.0038094337762403785,0.750924740199022
noise_black,1,entropy__spectral__FP2-F8,0.007223614594008276,0.3942554219287314
noise_black,1,entropy__perm__FT10-T8,0.0009139499721924627,0.8153382692165938
noise_black,1,entropy__spectral__FT10-T8,0.0038185791460513263,0.6277744231744176
noise_black,1,entropy__perm__FT9-FT10,0.0019297742593314404,0.7949033005624522
noise_black,1,entropy__spectral__FT9-FT10,0.010562528976472807,0.34139511525635247
noise_black,1,entropy__perm__FZ-CZ,0.009779100795848872,0.6734677959190201
noise_black,1,entropy__spectral__FZ-CZ,0.014229241819524618,0.3369618601528044
noise_black,1,entropy__perm__P3-O1,0.006232921907080857,0.7434551473273514
noise_black,1,entropy__spectral__P3-O1,0.001653663670070471,0.3655805828765012
noise_black,1,entropy__perm__P4-O2,0.0037638363018654974,0.7327564730410555
noise_black,1,entropy__spectral__P4-O2,0.002002859131725432,0.38754023355067896
noise_black,1,entropy__perm__P7-O1,0.000564875634421147,0.7937944520722193
noise_black,1,entropy__spectral__P7-O1,0.004177148015720444,0.4292208662846968
noise_black,1,entropy__perm__P7-T7,0.00033326643358039254,0.8045020006787107
noise_black,1,entropy__spectral__P7-T7,0.0036891658290550133,0.568137344052827
noise_black,1,entropy__perm__P8-O2,0.0019364125618631656,0.7717091940941277
noise_black,1,entropy__spectral__P8-O2,0.0033427709350412893,0.5073538249696466
noise_black,1,entropy__perm__T7-FT9,0.0013235616124441796,0.8149968462500023
noise_black,1,entropy__spectral__T7-FT9,0.019185504694045424,0.5080494691184825
noise_black,1,entropy__perm__T7-P7,0.00185821358885091,0.8045020006787107
noise_black,1,entropy__spectral__T7-P7,0.0026647582086110344,0.5681373440528271
noise_black,1,entropy__perm__T8-P8,0.0018565910331644897,0.8027772774949692
noise_black,1,entropy__spectral__T8-P8,0.0024456044647672426,0.5422345662936211
noise_black,1,hjorth__activity__C3-P3,7.176697749293286e-10,1.3161581011417231e-08
noise_black,1,hjorth__mobility__C3-P3,0.002809030935974302,0.1445860756863977
noise_black,1,hjorth__complexity__C3-P3,0.11699924626298097,4.812369884907284
noise_black,1,hjorth__activity__C4-P4,2.094630726191278e-09,1.9810474634386155e-08
noise_black,1,hjorth__mobility__C4-P4,0.003781407444694282,0.07885633187060864
noise_black,1,hjorth__complexity__C4-P4,0.3132553272971763,6.998113332130947
noise_black,1,hjorth__activity__CZ-PZ,1.6235702019275968e-09,1.2227639381392125e-08
noise_black,1,hjorth__mobility__CZ-PZ,0.003863758845716981,0.06725456757326526
noise_black,1,hjorth__complexity__CZ-PZ,0.3992121769158943,6.00370360285244
noise_black,1,hjorth__activity__F3-C3,5.502681958547683e-10,1.4877492040827087e-08
noise_black,1,hjorth__mobility__F3-C3,0.0031090134015942135,0.10256055218840701
noise_black,1,hjorth__complexity__F3-C3,0.26329760884914144,6.957769593734534
noise_black,1,hjorth__activity__F4-C4,1.7643403266528291e-09,1.647064897972229e-08
noise_black,1,hjorth__mobility__F4-C4,0.011551664388515348,0.13899350058564203
noise_black,1,hjorth__complexity__F4-C4,0.323177933896015,5.993653758092956
noise_black,1,hjorth__activity__F7-T7,1.7558616561516106e-09,1.579197558132901e-08
noise_black,1,hjorth__mobility__F7-T7,0.014114613659462677,0.2537469471990922
noise_black,1,hjorth__complexity__F7-T7,0.1418710145766615,3.3600807124736725
noise_black,1,hjorth__activity__F8-T8,1.3191115544428335e-09,1.4374912969227167e-08
noise_black,1,hjorth__mobility__F8-T8,0.017894873201479006,0.36075296477867336
noise_black,1,hjorth__complexity__F8-T8,0.11170406127447563,2.4843639323633777
noise_black,1,hjorth__activity__FP1-F3,1.8311099748487962e-09,2.9808179546515e-08
noise_black,1,hjorth__mobility__FP1-F3,0.003527850842148815,0.17038680517859028
noise_black,1,hjorth__complexity__FP1-F3,0.15329858166744548,5.1107000286509505
noise_black,1,hjorth__activity__FP1-F7,1.1228033094748176e-09,2.9302486348640987e-08
noise_black,1,hjorth__mobility__FP1-F7,0.005493856564005674,0.14072007673118472
noise_black,1,hjorth__complexity__FP1-F7,0.16070376464332314,5.217395891270485
noise_black,1,hjorth__activity__FP2-F4,3.791654043145928e-09,1.940022186064863e-08
noise_black,1,hjorth__mobility__FP2-F4,0.005816332034244191,0.1712496310425049
noise_black,1,hjorth__complexity__FP2-F4,0.3925120649842442,5.561926670485823
noise_black,1,hjorth__activity__FP2-F8,1.5471231100715825e-09,1.6319284074814622e-08
noise_black,1,hjorth__mobility__FP2-F8,0.006625700038927637,0.1739159668635911
noise_black,1,hjorth__complexity__FP2-F8,0.18658384844162845,4.474823062514065
noise_black,1,hjorth__activity__FT10-T8,1.0096377733576986e-09,8.457242244056343e-09
noise_black,1,hjorth__mobility__FT10-T8,0.023987211794248064,0.43515794596991253
noise_black,1,hjorth__complexity__FT10-T8,0.10806280843422178,1.9683859502127115
noise_black,1,hjorth__activity__FT9-FT10,2.480369977322862e-09,1.568436140524573e-08
noise_black,1,hjorth__mobility__FT9-FT10,0.01045064593845968,0.14309322707604205
noise_black,1,hjorth__complexity__FT9-FT10,0.40243238261260084,5.371678396404338
noise_black,1,hjorth__activity__FZ-CZ,1.9098630695968513e-09,1.3988061991949237e-08
noise_black,1,hjorth__mobility__FZ-CZ,0.009785906158610719,0.10322547378865082
noise_black,1,hjorth__complexity__FZ-CZ,0.4872091476528482,6.8614213155913015
noise_black,1,hjorth__activity__P3-O1,2.001112799432136e-09,2.334356727714463e-08
noise_black,1,hjorth__mobility__P3-O1,0.00705294166873302,0.16139159723323543
noise_black,1,hjorth__complexity__P3-O1,0.202309983641751,4.551291206628989
noise_black,1,hjorth__activity__P4-O2,2.4058835221617298e-09,1.8735513967656663e-08
noise_black,1,hjorth__mobility__P4-O2,0.011095839546787813,0.15659495658061048
noise_black,1,hjorth__complexity__P4-O2,0.3429905565870772,5.081757659684657
noise_black,1,hjorth__activity__P7-O1,3.2321058881982216e-09,2.669935539478172e-08
noise_black,1,hjorth__mobility__P7-O1,0.01443606640092944,0.24909357796860707
noise_black,1,hjorth__complexity__P7-O1,0.1934003231323529,3.486804676098976
noise_black,1,hjorth__activity__P7-T7,7.599709920162551e-10,1.2916122120911198e-08
noise_black,1,hjorth__mobility__P7-T7,0.015132988464780756,0.45843978264205576
noise_black,1,hjorth__complexity__P7-T7,0.05249371933370062,2.0645922601015774
noise_black,1,hjorth__activity__P8-O2,8.553023594402464e-10,1.871772680337057e-08
noise_black,1,hjorth__mobility__P8-O2,0.004088760276672029,0.29617103573906983
noise_black,1,hjorth__complexity__P8-O2,0.12227100053176287,3.3492280312398597
noise_black,1,hjorth__activity__T7-FT9,1.1302180297282368e-09,6.729069452312352e-09
noise_black,1,hjorth__mobility__T7-FT9,0.028313878431197537,0.38176422582874814
noise_black,1,hjorth__complexity__T7-FT9,0.18033102351705765,2.2395644853587404
noise_black,1,hjorth__activity__T7-P7,1.1420259515294755e-09,1.29161221209112e-08
noise_black,1,hjorth__mobility__T7-P7,0.015864602549610474,0.45843978264205565
noise_black,1,hjorth__complexity__T7-P7,0.09713443588718251,2.064592260101578
noise_black,1,hjorth__activity__T8-P8,5.0797133731844914e-09,3.051797783390578e-08
noise_black,1,hjorth__mobility__T8-P8,0.024234496616993118,0.3884512629370541
noise_black,1,hjorth__complexity__T8-P8,0.2521834066940428,3.137999081090716
compression_legacy_stride,0,time__mean__C3-P3,1.5324494885377498e-08,6.899910053063223e-06
compression_legacy_stride,0,time__std__C3-P3,1.3438017316214302e-06,0.00011271743479775487
compression_legacy_stride,0,time__rms__C3-P3,1.34100972844016e-06,0.00011292882307545197
compression_legacy_stride,0,time__ptp__C3-P3,1.694301602333018e-05,0.0006783761981967039
compression_legacy_stride,0,time__line_length__C3-P3,0.0013369829338863064,0.008280686945223478
compression_legacy_stride,0,time__mean__C4-P4,6.728064711133017e-08,7.30150403344062e-06
compression_legacy_stride,0,time__std__C4-P4,6.043137144987379e-07,0.0001320023472174201
compression_legacy_stride,0,time__rms__C4-P4,6.077459206414664e-07,0.0001322127217010076
compression_legacy_stride,0,time__ptp__C4-P4,4.628076997008877e-06,0.0006621692627244208
compression_legacy_stride,0,time__line_length__C4-P4,0.0010330581154640956,0.007137984871823277
compression_legacy_stride,0,time__mean__CZ-PZ,2.7316453822288157e-08,3.5490509889624138e-06
compression_legacy_stride,0,time__std__CZ-PZ,4.839124034746611e-07,0.00010771398653867895
compression_legacy_stride,0,time__rms__CZ-PZ,4.852338086826669e-07,0.00010783065691603551
compression_legacy_stride,0,time__ptp__CZ-PZ,5.066917314526065e-07,0.000550525108350665
compression_legacy_stride,0,time__line_length__CZ-PZ,0.0003115130750168966,0.005361634444692849
compression_legacy_stride,0,time__mean__F3-C3,3.4909772330091446e-08,6.160240592617072e-07
compression_legacy_stride,0,time__std__F3-C3,9.26983638212966e-07,0.00011533355605295226
compression_legacy_stride,0,time__rms__F3-C3,9.267966650700245e-07,0.00011533525139341053
compression_legacy_stride,0,time__ptp__F3-C3,5.892403431397383e-06,0.0005911022115874965
compression_legacy_stride,0,time__line_length__F3-C3,0.0013887201537691601,0.007292229836816697
compression_legacy_stride,0,time__mean__F4-C4,6.524412522751443e-08,8.766717549934969e-06
compression_legacy_stride,0,time__std__F4-C4,8.290749347579312e-07,0.00010979028075101035
compression_legacy_stride,0,time__rms__F4-C4,8.24339794444661e-07,0.00011038343217837367
compression_legacy_stride,0,time__ptp__F4-C4,2.2406140018539774e-05,0.000528402304824275
compression_legacy_stride,0,time__line_length__F4-C4,0.0012207433882248059,0.0073806354660168275
compression_legacy_stride,0,time__mean__F7-T7,2.0576396328853038e-07,1.0497018505036145e-05
compression_legacy_stride,0,time__std__F7-T7,3.6582595640442537e-06,0.00012562696757034155
compression_legacy_stride,0,time__rms__F7-T7,3.6551239690801776e-06,0.00012611511267538166
compression_legacy_stride,0,time__ptp__F7-T7,5.272215341200326e-05,0.000676894702769076
compression_legacy_stride,0,time__line_length__F7-T7,0.008048757609850436,0.02354020470422439
compression_legacy_stride,0,time__mean__F8-T8,2.0361851553345477e-07,1.1441660899909607e-05
compression_legacy_stride,0,time__std__F8-T8,7.999055859253782e-06,0.00011874427457264397
compression_legacy_stride,0,time__rms__F8-T8,7.911433385290497e-06,0.00011977253764044064
compression_legacy_stride,0,time__ptp__F8-T8,8.154265101631907e-06,0.0006637087052629014
compression_legacy_stride,0,time__line_length__F8-T8,0.01250183612322327,0.03212670895975479
compression_legacy_stride,0,time__mean__FP1-F3,3.8194449938483275e-08,8.78664866426258e-06
compression_legacy_stride,0,time__std__FP1-F3,2.876602675474004e-06,0.0001567796042609754
compression_legacy_stride,0,time__rms__FP1-F3,2.872532940191268e-06,0.0001570280353975132
compression_legacy_stride,0,time__ptp__FP1-F3,9.418188635090542e-05,0.0009768657673607764
compression_legacy_stride,0,time__line_length__FP1-F3,0.003186440121921685,0.012890093868025976
compression_legacy_stride,0,time__mean__FP1-F7,4.6802747719413915e-08,1.1161410104091903e-05
compression_legacy_stride,0,time__std__FP1-F7,1.611171779187712e-06,0.0001515334659634331
compression_legacy_stride,0,time__rms__FP1-F7,1.6096823621698921e-06,0.00015198833566634475
compression_legacy_stride,0,time__ptp__FP1-F7,2.9391388189760803e-05,0.0009718847119083627
compression_legacy_stride,0,time__line_length__FP1-F7,0.0028287865253882813,0.013465408735649465
compression_legacy_stride,0,time__mean__FP2-F4,4.487497118985734e-08,6.398968562370221e-06
compression_legacy_stride,0,time__std__FP2-F4,1.9421062802346903e-06,0.00012619605217993553
compression_legacy_stride,0,time__rms__FP2-F4,1.943235989527329e-06,0.00012640149592001504
compression_legacy_stride,0,time__ptp__FP2-F4,5.258475170980356e-05,0.0008568181477160606
compression_legacy_stride,0,time__line_length__FP2-F4,0.002790916977480663,0.010183951312421469
compression_legacy_stride,0,time__mean__FP2-F8,9.000237295629989e-08,5.1932883661088855e-06
compression_legacy_stride,0,time__std__FP2-F8,2.0579878979070445e-06,0.00012343286249150083
compression_legacy_stride,0,time__rms__FP2-F8,2.0601543376514344e-06,0.00012360168867894605
compression_legacy_stride,0,time__ptp__FP2-F8,3.830046965350815e-05,0.0006710241092891937
compression_legacy_stride,0,time__line_length__FP2-F8,0.003358521656446113,0.012530724767155079
compression_legacy_stride,0,time__mean__FT10-T8,2.3576365816212488e-07,1.1165468649667514e-05
compression_legacy_stride,0,time__std__FT10-T8,8.89909675016071e-06,9.186062734378046e-05
compression_legacy_stride,0,time__rms__FT10-T8,8.816853702333528e-06,9.282116201145143e-05
compression_legacy_stride,0,time__ptp__FT10-T8,1.9322706426718502e-05,0.0005439742632720275
compression_legacy_stride,0,time__line_length__FT10-T8,0.012637204812554918,0.031317799008942104
compression_legacy_stride,0,time__mean__FT9-FT10,1.4977721770052512e-07,1.1371576825558137e-05
compression_legacy_stride,0,time__std__FT9-FT10,1.4348058763916265e-06,0.0001249212757195319
compression_legacy_stride,0,time__rms__FT9-FT10,1.4471150287933768e-06,0.00012571192552129014
compression_legacy_stride,0,time__ptp__FT9-FT10,1.0020656187428737e-05,0.0006101090948659954
compression_legacy_stride,0,time__line_length__FT9-FT10,0.003899841393475439,0.013296769214457419
compression_legacy_stride,0,time__mean__FZ-CZ,5.105772661865041e-08,4.6485510269736126e-06
compression_legacy_stride,0,time__std__FZ-CZ,6.977725019896161e-07,0.00010326463547978059
compression_legacy_stride,0,time__rms__FZ-CZ,6.957444902332892e-07,0.00010336989405254653
compression_legacy_stride,0,time__ptp__FZ-CZ,2.8139158872277146e-06,0.0004937594589673625
compression_legacy_stride,0,time__line_length__FZ-CZ,0.001042192415081729,0.0060148006977832034
compression_legacy_stride,0,time__mean__P3-O1,4.4760967883882e-08,2.5518299247887507e-06
compression_legacy_stride,0,time__std__P3-O1,2.2261051074953954e-06,0.00015250321425106582
compression_legacy_stride,0,time__rms__P3-O1,2.2257744888388385e-06,0.00015252559651563743
compression_legacy_stride,0,time__ptp__P3-O1,3.55842192452705e-05,0.0009358366261468186
compression_legacy_stride,0,time__line_length__P3-O1,0.002518596192198055,0.012342301700189563
compression_legacy_stride,0,time__mean__P4-O2,2.1840596098231927e-08,3.4444499429172966e-06
compression_legacy_stride,0,time__std__P4-O2,2.0839542913669027e-06,0.0001329177508135304
compression_legacy_stride,0,time__rms__P4-O2,2.082730194780764e-06,0.00013296251642856656
compression_legacy_stride,0,time__ptp__P4-O2,2.6427818469885436e-05,0.0006967681064885545
compression_legacy_stride,0,time__line_length__P4-O2,0.003849277418294378,0.013832279289898157
compression_legacy_stride,0,time__mean__P7-O1,1.7587384727829096e-07,4.319804789293271e-06
compression_legacy_stride,0,time__std__P7-O1,5.176233294306703e-06,0.0001633624521641495
compression_legacy_stride,0,time__rms__P7-O1,5.179017995530073e-06,0.00016341995270785796
compression_legacy_stride,0,time__ptp__P7-O1,1.6942682156598503e-05,0.000912441919115283
compression_legacy_stride,0,time__line_length__P7-O1,0.010332865821264527,0.030503637728000785
compression_legacy_stride,0,time__mean__P7-T7,1.4422075769143304e-07,1.2000367189641276e-06
compression_legacy_stride,0,time__std__P7-T7,1.2144125570324922e-05,0.0001135642936738366
compression_legacy_stride,0,time__rms__P7-T7,1.2143276248372161e-05,0.00011357684022269686
compression_legacy_stride,0,time__ptp__P7-T7,8.408999272794518e-05,0.0007863498203944877
compression_legacy_stride,0,time__line_length__P7-T7,0.014631977595172298,0.03854046046405753
compression_legacy_stride,0,time__mean__P8-O2,1.0207683840383978e-07,1.0122196925222164e-05
compression_legacy_stride,0,time__std__P8-O2,9.759400551409924e-06,0.00013617466007363532
compression_legacy_stride,0,time__rms__P8-O2,9.710196747386985e-06,0.00013665174437452746
compression_legacy_stride,0,time__ptp__P8-O2,5.38922838078643e-05,0.0007509322296243807
compression_legacy_stride,0,time__line_length__P8-O2,0.011689868834510909,0.03194233539935216
compression_legacy_stride,0,time__mean__T7-FT9,1.6190287878828544e-07,6.4036389275754075e-06
compression_legacy_stride,0,time__std__T7-FT9,5.513368322055831e-06,8.157084971344471e-05
compression_legacy_stride,0,time__rms__T7-FT9,5.50568328638637e-06,8.183928038284503e-05
compression_legacy_stride,0,time__ptp__T7-FT9,7.46223365989341e-05,0.0005149315187292791
compression_legacy_stride,0,time__line_length__T7-FT9,0.008403066616433523,0.022310078519521714
compression_legacy_stride,0,time__mean__T7-P7,1.4422075769143432e-07,1.2000367189641271e-06
compression_legacy_stride,0,time__std__T7-P7,1.2144125570324922e-05,0.0001135642936738366
compression_legacy_stride,0,time__rms__T7-P7,1.2143276248372161e-05,0.00011357684022269686
compression_legacy_stride,0,time__ptp__T7-P7,8.408999272794529e-05,0.0007863498203944879
compression_legacy_stride,0,time__line_length__T7-P7,0.0146319775951723,0.03854046046405753
compression_legacy_stride,0,time__mean__T8-P8,1.93968334899094e-07,7.248519293531336e-06
compression_legacy_stride,0,time__std__T8-P8,1.593874303619729e-05,0.00017062879573212167
compression_legacy_stride,0,time__rms__T8-P8,1.588619423075611e-05,0.0001708727184343365
compression_legacy_stride,0,time__ptp__T8-P8,4.5005307043489084e-05,0.0009785734044038354
compression_legacy_stride,0,time__line_length__T8-P8,0.01744978412604105,0.04475679672224281
compression_legacy_stride,0,freq__delta__C3-P3,4.912556436931925e-11,8.640374906062587e-09
compression_legacy_stride,0,freq__theta__C3-P3,3.295029134727334e-11,8.117533289392256e-10
