patient,file,start_sec,end_sec,label,condition,trial,channel_index,rmse_volts,normalized_rmse,correlation,noise_ratio,beta,method,factor,original_samples,retained_samples,sample_ratio,endpoint_policy,reduced_sample_rate,reduced_nyquist,clipped_fraction,substeps,noise_convention,initial_state,clip,target_frequency,mapping
chb08,chb08_21.edf,0.0,4.0,0,compression_legacy_stride,0,21,8.272281254148224e-05,0.6212212982780984,0.7836388512254233,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,0,1.2408672249974395e-05,0.09254675224938178,0.9957132692921983,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,1,4.242515683829257e-06,0.023459070431472467,0.999727385523251,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,2,2.9562441707558394e-06,0.02227417297431699,0.9997574923960229,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,3,4.982516901353697e-06,0.03213942791065013,0.9994854845342271,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,4,7.2796947386968524e-06,0.04130349887433674,0.9991502840415992,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,5,2.124844337506478e-05,0.17347084936937895,0.9848481212016522,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,6,3.195305877324933e-05,0.2361319493151843,0.9717492391093422,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,7,1.3776074100495681e-05,0.06013472690257117,0.998196556283773,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,8,2.0535118751282756e-05,0.08883578671382204,0.9960553476758808,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,9,1.409017358582279e-05,0.07610414973105059,0.9971028763936068,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,10,2.1078780979391736e-05,0.13481693786035825,0.9908750577110195,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,11,3.187272494520824e-05,0.36418909565271035,0.931330752787054,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,12,1.6853450095273894e-05,0.12594918036740813,0.9920391973101216,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,13,1.0756565069678976e-05,0.0668429673570051,0.9977671869133579,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,14,1.615746368308999e-05,0.09986381303061319,0.9950051064061083,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,15,8.018071160399935e-06,0.048417158761270125,0.9988372756295918,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,16,2.4899333961438788e-05,0.15572883880045166,0.9878124297039469,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,17,3.4844794100896795e-05,0.2954089406871521,0.9553753462612506,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,18,1.188589451921808e-05,0.09665167519830176,0.9953492778737563,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,19,2.659648737527223e-05,0.3648589620095427,0.9310764357515252,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,20,3.4844794100896795e-05,0.2954089406871521,0.9553753462612509,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_legacy_stride,0,21,3.091224984877915e-05,0.14854802037119155,0.9889089709679667,,,legacy_stride,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,0,1.0371117525233265e-05,0.1135256622899475,0.9936325838105171,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,1,7.310364048144202e-06,0.08791024647905829,0.9961450911894105,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,2,3.468190889860102e-06,0.041933331907449155,0.9991313094623021,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,3,1.0430995915673758e-05,0.13790511230971816,0.9904924604244219,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,4,8.37279324513699e-06,0.19322559806496978,0.9812492176977446,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,5,3.926932219981515e-05,0.3049714227963775,0.9524896130580599,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,6,4.9864087565823376e-05,0.4880507122757994,0.8735653718806035,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,7,2.1227733302315756e-05,0.2512979303405129,0.9681380752561143,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,8,9.678955209434797e-06,0.13460051681025761,0.9909791186494371,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,9,1.4636425150985342e-05,0.2176458860572804,0.9765411385544353,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,10,1.689103194245562e-05,0.18661114819959246,0.9825023707661509,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,11,5.0112592786935326e-05,0.5208977044445156,0.8545654100661658,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,12,1.5112217925524867e-05,0.1302428886969664,0.9915069974973048,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,13,4.854257095069656e-06,0.10643816762216998,0.9943657323013487,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,14,2.1035899022442e-05,0.14688699344632647,0.989257891333564,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,15,2.3971626714201824e-05,0.23916240474327288,0.9710392078014559,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,16,5.4333190764925954e-05,0.3256685232631228,0.945605913814874,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,17,6.855957305275628e-05,0.6279835503220418,0.7817678857810749,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,18,6.978354496992472e-05,0.46717730972866,0.8850999252421249,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,19,3.665416177769627e-05,0.40615630172511047,0.9142031356104806,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,20,6.855957305275628e-05,0.6279835503220418,0.7817678857810747,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,compression_antialiased,0,21,8.402127530950008e-05,0.6309723294837808,0.7793941504583982,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,0,1.5128257471132628e-05,0.1128300488514119,0.9936408472574432,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,1,4.621384696437363e-06,0.02555403377714803,0.9996752876823274,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,2,3.814823951777813e-06,0.028743244353439598,0.999592135686531,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,3,5.7273176578641085e-06,0.03694372074007545,0.9993190185527709,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,4,8.189926246121134e-06,0.046467966258173045,0.9989228240771406,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,5,2.3194865148987845e-05,0.1893613046085481,0.9819560667758193,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,6,3.361136132772446e-05,0.24838674524947482,0.9687414964148248,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,7,1.454883152880667e-05,0.06350793443429768,0.9979820773887427,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,8,2.226562500940004e-05,0.09632202951158714,0.9953574236198249,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,9,1.4725119214625881e-05,0.07953363176767554,0.9968347342528294,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,10,2.2986562437062164e-05,0.1470188414942239,0.9891486028741889,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,11,3.312733094984669e-05,0.37852467025498265,0.9258653290165276,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,12,1.795552838215789e-05,0.13418523032448376,0.9909708390161653,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,13,1.0667505554412459e-05,0.06628953768561575,0.997803733178975,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,14,2.005962155758454e-05,0.12398172980503201,0.9923094013358669,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,15,8.610636720780181e-06,0.05199536856253613,0.9986557418329973,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,16,2.7184733319002787e-05,0.17002249776739112,0.9854806111811796,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,17,3.634857633203729e-05,0.30815778100571045,0.9514425904002843,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,18,1.3092032901629049e-05,0.10645954409638946,0.9943443224138003,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,19,2.757238247729629e-05,0.3782465973363694,0.9258074936928432,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,20,3.634857633203729e-05,0.3081577810057104,0.9514425904002844,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,2140.0,2144.0,1,compression_antialiased,0,21,3.255299404778839e-05,0.15643257435515093,0.9877122872030868,,,antialiased,4.0,1024.0,256.0,4.0,linear interpolation; final unobserved tail held constant,64.0,32.0,,,,,,,
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,0,0.0001301961511524057,1.4251698769411572,-0.015554589070236732,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,1,0.00010962394240085977,1.3182746759256296,0.1310759394065883,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,2,0.00011222541277265565,1.3568992110570017,0.07941226551644325,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,3,0.00011493890101849594,1.5195732202228014,-0.15455138580914726,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,4,6.258169184525294e-05,1.444247395185595,-0.04292526925018846,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,5,0.00018783045184992558,1.4587193497683524,-0.06393107069430275,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,6,0.00013041936702551512,1.276495130635617,0.1852800907317793,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,7,0.00011516476397117062,1.3633423042370556,0.07064888073879778,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,8,9.529963748623657e-05,1.3252856511799787,0.12180897138823017,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,9,0.000107595344239183,1.5999592653947046,-0.2799348254611812,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,10,0.0001384911443287571,1.5300421872808108,-0.17051454742952382,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,11,0.0001074758267391009,1.1171625397572624,0.37597392988155176,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,12,0.0001672268869790026,1.441225433307134,-0.03856537480566799,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,13,6.22751537015191e-05,1.3654928279573488,0.06771466839852111,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,14,0.00020756103558770584,1.4493327069861934,-0.05028264776996351,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,15,0.00015430978816545384,1.5395325671082138,-0.18508026259340363,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,16,0.0002392189021225838,1.4338577487184605,-0.02797402177998592,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,17,0.00016165809582764906,1.4807359561301494,-0.0962894858883341,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,18,0.00022901135123577012,1.533153797414023,-0.17528028326251932,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,19,0.00014212580544201107,1.5748632274863565,-0.2400970926443718,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,20,0.00014009203034176233,1.283197760262398,0.17670175402878274,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,0.0,4.0,0,sr_voltage_referenced,0,21,0.0001865417378393956,1.4008675116737703,0.018785107368469254,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,0,0.00016632212040565184,1.2404689043830186,0.23061844862939654,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,1,0.0002520383369210299,1.393650734114666,0.02886881565082596,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,2,0.0002075647068045349,1.5639209468768367,-0.22292436404007063,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,3,0.00022497176247880706,1.4511669273324659,-0.052942725491775006,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,4,0.0002491848878472192,1.4138240824836794,0.0005507318945911236,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,5,0.00017391211889144893,1.419806733472592,-0.00792558020705607,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,6,0.00018335759106030325,1.3550059700404373,0.08197941057738696,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,7,0.0003491726671072453,1.52419352750005,-0.16158295463652336,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,8,0.00032667535864003907,1.4132113301265925,0.001416868200913607,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,9,0.00029228917880937415,1.5787186221223175,-0.24617624391789472,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,10,0.0002179046233312392,1.393687523574249,0.028817543316738935,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,11,0.00010496588901080411,1.1993775950736412,0.2807466922176843,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,12,0.0001830708545071524,1.3681248613186194,0.064117181920954,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,13,0.00018182192342380566,1.1298696947842697,0.36169723640405055,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,14,0.0002429988175446256,1.5018934257196328,-0.12784193110992695,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,15,0.00020589529520488584,1.243299666055383,0.22710297019328668,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.0,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,16,0.00022018574375654075,1.3771159601587397,0.05177581613803664,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.25,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,17,0.00016462163566137883,1.39563754815422,0.02609791709103875,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,18,0.0001825302113111941,1.484267815855352,-0.1015254745920083,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,19,0.00010496945050233794,1.4400038701578004,-0.036805573034721484,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.5,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,20,0.00018338248718092754,1.5546892348346182,-0.20852930845532527,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,1.75,per-window original mean and SD; exploratory
chb08,chb08_21.edf,2140.0,2144.0,1,sr_voltage_referenced,0,21,0.00030491172416196536,1.4652454361556482,-0.0734720940874778,,,,,,,,,,,0.0,1.0,sqrt(2Ddt),-1.0,3.0,2.5,per-window original mean and SD; exploratory
